statecode,countyname,bldg_count_Flex,bldg_count_Healthcare,bldg_count_Hospitality,bldg_count_Industrial,bldg_count_Multifamily,bldg_count_Office,bldg_count_Retail,bldg_count_Specialty,bldg_count_Entertainment,area_sum_Flex,area_sum_Healthcare,area_sum_Hospitality,area_sum_Industrial,area_sum_Multifamily,area_sum_Office,area_sum_Retail,area_sum_Specialty,area_sum_Entertainment
AR,Polk County,1.0,0.0,5.0,9.0,2.0,9.0,63.0,13.0,0.0,2300.0,0.0,24600.0,151500.0,70600.0,54100.0,689200.0,86500.0,0.0
AR,Pope County,7.0,5.0,11.0,86.0,32.0,105.0,298.0,24.0,3.0,55000.0,302300.0,348500.0,3311300.0,1913300.0,575900.0,3222200.0,320300.0,42500.0
AR,Prairie County,0.0,0.0,1.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,0.0,19000.0,0.0,0.0,37800.0,70800.0,9300.0,0.0
AR,Pulaski County,448.0,78.0,125.0,1555.0,611.0,1832.0,3579.0,590.0,35.0,8107500.0,14412900.0,8370600.0,49127600.0,51888300.0,31935400.0,36700300.0,16821800.0,1463000.0
AR,Randolph County,0.0,2.0,0.0,7.0,4.0,13.0,41.0,8.0,0.0,0.0,52100.0,0.0,298000.0,149100.0,67800.0,539600.0,50000.0,0.0
AR,Saline County,104.0,12.0,21.0,210.0,63.0,277.0,682.0,98.0,4.0,1013100.0,1208200.0,613700.0,3040300.0,4883200.0,1292300.0,6170000.0,1600800.0,78300.0
AR,Scott County,0.0,0.0,1.0,5.0,3.0,3.0,23.0,4.0,0.0,0.0,0.0,9800.0,413600.0,62600.0,19800.0,166600.0,7300.0,0.0
AR,Searcy County,0.0,0.0,3.0,1.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,40100.0,26600.0,0.0,14600.0,163900.0,0.0,0.0
AR,Sebastian County,17.0,23.0,30.0,423.0,168.0,466.0,900.0,95.0,11.0,217900.0,1244600.0,1846700.0,19556000.0,7475500.0,4939200.0,11147400.0,1441200.0,472400.0
AR,Sevier County,0.0,1.0,2.0,7.0,1.0,4.0,34.0,7.0,0.0,0.0,72700.0,29800.0,461300.0,35100.0,13600.0,470300.0,15900.0,0.0
AR,Sharp County,0.0,0.0,4.0,5.0,9.0,11.0,39.0,6.0,0.0,0.0,0.0,81500.0,40400.0,217500.0,55800.0,359400.0,26000.0,0.0
AR,St. Francis County,0.0,2.0,6.0,18.0,22.0,34.0,88.0,7.0,0.0,0.0,100600.0,152600.0,2064300.0,934800.0,254000.0,738500.0,27900.0,0.0
AR,Stone County,1.0,3.0,4.0,3.0,6.0,12.0,37.0,10.0,0.0,7400.0,46900.0,60300.0,33100.0,186600.0,53000.0,355500.0,326300.0,0.0
AR,Union County,1.0,4.0,5.0,31.0,17.0,52.0,143.0,19.0,0.0,3000.0,173800.0,124800.0,1615600.0,1052500.0,729100.0,1806300.0,164200.0,0.0
AR,Van Buren County,0.0,0.0,3.0,12.0,5.0,7.0,49.0,10.0,0.0,0.0,0.0,38300.0,271100.0,74800.0,40600.0,399000.0,65000.0,0.0
AR,Washington County,142.0,35.0,52.0,545.0,528.0,846.0,1553.0,148.0,8.0,1906600.0,3366600.0,2456600.0,16145800.0,29221300.0,8564600.0,16605500.0,3277300.0,205700.0
AR,White County,18.0,5.0,17.0,115.0,74.0,150.0,507.0,46.0,1.0,205500.0,146400.0,495800.0,4205400.0,3018000.0,774600.0,4341200.0,528700.0,17000.0
AR,Woodruff County,0.0,0.0,0.0,2.0,3.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,782200.0,84800.0,16500.0,93300.0,6000.0,0.0
AR,Yell County,1.0,1.0,0.0,12.0,6.0,9.0,54.0,8.0,1.0,2500.0,17800.0,0.0,668500.0,168400.0,32900.0,346900.0,24200.0,8500.0
AZ,Apache County,0.0,0.0,24.0,12.0,11.0,14.0,71.0,14.0,0.0,0.0,0.0,319500.0,54000.0,381900.0,147300.0,593600.0,83600.0,0.0
AZ,Cochise County,15.0,11.0,81.0,73.0,128.0,135.0,625.0,84.0,6.0,117900.0,279900.0,1581700.0,1121300.0,5109100.0,1260400.0,6657100.0,1066200.0,56600.0
AZ,Coconino County,29.0,5.0,101.0,124.0,155.0,181.0,544.0,57.0,3.0,422200.0,919000.0,3448700.0,3788500.0,10424400.0,1779900.0,7567300.0,1536000.0,42600.0
AZ,Gila County,5.0,3.0,28.0,30.0,51.0,68.0,256.0,40.0,1.0,25100.0,226400.0,393800.0,223100.0,1530500.0,378600.0,2321800.0,419500.0,20000.0
AZ,Graham County,0.0,2.0,8.0,7.0,25.0,24.0,88.0,9.0,1.0,0.0,24600.0,211300.0,92400.0,640400.0,117700.0,1202700.0,63800.0,2500.0
AZ,Greenlee County,0.0,0.0,1.0,0.0,3.0,1.0,11.0,1.0,0.0,0.0,0.0,6800.0,0.0,205900.0,1300.0,126100.0,4900.0,0.0
AZ,La Paz County,1.0,1.0,9.0,21.0,35.0,12.0,107.0,33.0,0.0,4100.0,50000.0,106800.0,340200.0,761600.0,32200.0,890100.0,216600.0,0.0
AZ,Maricopa County,1203.0,561.0,546.0,9666.0,6458.0,8828.0,15203.0,2409.0,156.0,36454200.0,49353200.0,49204200.0,359837500.0,459628600.0,209498000.0,236879300.0,74501100.0,7414400.0
AZ,Mohave County,34.0,17.0,49.0,267.0,190.0,280.0,887.0,108.0,8.0,332000.0,1173400.0,1225600.0,7669700.0,3969900.0,2161800.0,10552900.0,2463600.0,92900.0
AZ,Navajo County,3.0,5.0,58.0,48.0,48.0,79.0,320.0,49.0,4.0,22400.0,251100.0,1092600.0,796800.0,1298100.0,645600.0,3790700.0,694500.0,43000.0
AZ,Pima County,473.0,193.0,193.0,2133.0,2888.0,2640.0,5660.0,892.0,69.0,9983800.0,11879200.0,11228200.0,35394400.0,87255400.0,28949100.0,57729000.0,16416300.0,1588400.0
AZ,Pinal County,13.0,22.0,34.0,378.0,321.0,348.0,1115.0,211.0,17.0,106100.0,1143700.0,1135300.0,12107100.0,10918100.0,2222600.0,11968000.0,6446300.0,500400.0
AZ,Santa Cruz County,4.0,1.0,17.0,69.0,37.0,41.0,163.0,14.0,0.0,34500.0,94700.0,376800.0,2481900.0,1155100.0,350000.0,2237400.0,1236000.0,0.0
AZ,Yavapai County,25.0,30.0,90.0,274.0,196.0,468.0,949.0,158.0,6.0,320700.0,1308100.0,2659400.0,3037800.0,5955400.0,2890700.0,11062600.0,2885600.0,138800.0
AZ,Yuma County,9.0,10.0,34.0,188.0,156.0,178.0,502.0,48.0,4.0,203100.0,468800.0,1431800.0,4609900.0,7240100.0,1494600.0,7570800.0,1310600.0,130900.0
CA,Alameda County,1240.0,306.0,242.0,5243.0,11893.0,3268.0,8746.0,1122.0,34.0,47645700.0,14694000.0,13290500.0,181594000.0,230786100.0,81084400.0,78168000.0,28860900.0,1149400.0
CA,Alpine County,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,128700.0,0.0,1600.0,0.0,10100.0,22500.0,64500.0
CA,Amador County,10.0,1.0,16.0,20.0,30.0,34.0,172.0,45.0,3.0,61200.0,2100.0,205100.0,468200.0,995200.0,235100.0,1805400.0,409500.0,47600.0
CA,Butte County,17.0,37.0,44.0,683.0,543.0,726.0,1023.0,122.0,9.0,306200.0,1085200.0,795800.0,9207000.0,15804700.0,5136000.0,10533900.0,3594800.0,130100.0
CA,Calaveras County,2.0,0.0,14.0,23.0,34.0,44.0,151.0,34.0,1.0,8000.0,0.0,180800.0,325300.0,492600.0,216100.0,1311500.0,419600.0,18800.0
CA,Colusa County,4.0,2.0,5.0,19.0,22.0,17.0,82.0,11.0,1.0,12300.0,9600.0,271600.0,488200.0,669600.0,92200.0,539700.0,70400.0,4500.0
CA,Contra Costa County,297.0,144.0,82.0,1423.0,3230.0,2082.0,4356.0,512.0,41.0,9080900.0,7384200.0,4539000.0,41879700.0,78035400.0,39250300.0,49094900.0,13362200.0,865700.0
CA,Del Norte County,1.0,1.0,22.0,14.0,33.0,28.0,118.0,21.0,2.0,3800.0,34000.0,258100.0,159100.0,888700.0,137300.0,1122500.0,1081800.0,10500.0
CA,El Dorado County,95.0,17.0,118.0,269.0,231.0,365.0,741.0,181.0,7.0,1385500.0,398300.0,1987300.0,3630600.0,6473100.0,3459900.0,7646700.0,1934000.0,305000.0
CA,Fresno County,108.0,94.0,148.0,3100.0,2092.0,2279.0,4913.0,1029.0,22.0,1920800.0,8121200.0,5591800.0,85224000.0,77133900.0,28513800.0,49984000.0,13361500.0,1086700.0
CA,Glenn County,1.0,2.0,11.0,36.0,61.0,33.0,129.0,17.0,1.0,3200.0,24600.0,158500.0,773500.0,939700.0,157700.0,1059000.0,223500.0,1900.0
CA,Humboldt County,18.0,17.0,59.0,132.0,290.0,219.0,660.0,69.0,1.0,265300.0,523900.0,1474700.0,2969700.0,5582400.0,1707700.0,6174300.0,1293900.0,6600.0
CA,Imperial County,6.0,4.0,36.0,195.0,162.0,172.0,599.0,50.0,0.0,252800.0,144900.0,1480000.0,4381100.0,7871600.0,1337800.0,9322800.0,1632600.0,0.0
CA,Inyo County,1.0,0.0,16.0,4.0,11.0,19.0,89.0,11.0,0.0,2500.0,0.0,181100.0,18800.0,88100.0,95000.0,978400.0,47600.0,0.0
CA,Kern County,231.0,34.0,165.0,1834.0,1459.0,1449.0,3193.0,486.0,25.0,2597000.0,1627400.0,5679700.0,54517100.0,40003800.0,15949700.0,37141800.0,11111800.0,506600.0
CA,Kings County,1.0,10.0,20.0,196.0,163.0,206.0,747.0,82.0,3.0,5500.0,611200.0,478400.0,10516800.0,9698800.0,1430200.0,6520100.0,1567700.0,161600.0
CA,Lake County,3.0,4.0,34.0,45.0,96.0,71.0,237.0,82.0,2.0,33400.0,67900.0,807500.0,663200.0,1642100.0,333000.0,1920500.0,1957500.0,13000.0
CA,Lassen County,4.0,1.0,8.0,10.0,23.0,20.0,92.0,33.0,0.0,40500.0,48900.0,132100.0,178700.0,458900.0,110100.0,833500.0,255700.0,0.0
CA,Los Angeles County,2769.0,973.0,1594.0,32224.0,69136.0,17247.0,46305.0,5453.0,166.0,57746100.0,54872300.0,90691900.0,887571800.0,1297630100.0,437097200.0,452955900.0,160193100.0,11835000.0
CA,Madera County,4.0,11.0,40.0,260.0,144.0,258.0,758.0,103.0,3.0,45400.0,1214700.0,908500.0,9321000.0,4973300.0,1574700.0,6398400.0,2080600.0,36000.0
CA,Marin County,152.0,46.0,49.0,433.0,1407.0,783.0,1460.0,124.0,5.0,3065300.0,2752600.0,1723500.0,5297700.0,19573100.0,12458800.0,13295800.0,2191200.0,206600.0
CA,Mariposa County,0.0,0.0,14.0,4.0,9.0,7.0,29.0,17.0,1.0,0.0,0.0,690000.0,18500.0,154200.0,19300.0,146100.0,104200.0,17000.0
CA,Mendocino County,6.0,11.0,76.0,79.0,133.0,126.0,347.0,90.0,2.0,36800.0,183300.0,1197700.0,1518300.0,2558800.0,573900.0,3334900.0,768300.0,30200.0
CA,Merced County,13.0,19.0,48.0,449.0,519.0,453.0,1279.0,182.0,8.0,120400.0,1441500.0,1311200.0,11177200.0,12802100.0,3565300.0,12153600.0,2679400.0,80100.0
CA,Modoc County,0.0,0.0,9.0,2.0,6.0,5.0,23.0,8.0,0.0,0.0,0.0,83700.0,78900.0,140400.0,61200.0,177800.0,25900.0,0.0
CA,Mono County,0.0,0.0,28.0,5.0,17.0,6.0,55.0,11.0,0.0,0.0,0.0,696900.0,79100.0,222500.0,22000.0,695600.0,46600.0,0.0
CA,Monterey County,52.0,29.0,211.0,828.0,1078.0,863.0,1895.0,341.0,9.0,1012900.0,1800900.0,5720100.0,21014700.0,25460100.0,8744300.0,18500700.0,5657400.0,299400.0
CA,Napa County,80.0,24.0,131.0,427.0,318.0,421.0,811.0,290.0,4.0,1891300.0,1471700.0,3772200.0,20557700.0,14121300.0,3211300.0,6579900.0,8571700.0,35000.0
CA,Nevada County,26.0,9.0,24.0,126.0,76.0,244.0,390.0,44.0,5.0,378400.0,586600.0,443500.0,1831900.0,2345500.0,2244200.0,3612400.0,761800.0,594900.0
CA,Orange County,3227.0,291.0,527.0,9389.0,10707.0,6164.0,10900.0,1405.0,52.0,68258200.0,19879800.0,42721400.0,233966400.0,358703000.0,162517800.0,143974900.0,33810700.0,3334400.0
CA,Placer County,171.0,60.0,86.0,763.0,357.0,1112.0,1784.0,170.0,16.0,3920300.0,2824500.0,4105800.0,21755000.0,23585800.0,17636100.0,23304700.0,6347600.0,406900.0
CA,Plumas County,2.0,1.0,24.0,22.0,22.0,32.0,142.0,31.0,2.0,21600.0,11000.0,225400.0,301000.0,389400.0,67500.0,770900.0,132700.0,3000.0
CA,Riverside County,455.0,222.0,491.0,5509.0,3318.0,2941.0,8907.0,1555.0,102.0,7573500.0,13255200.0,24876100.0,288711000.0,125205000.0,37667200.0,113895300.0,36512600.0,2956600.0
CA,Sacramento County,648.0,222.0,176.0,3707.0,3431.0,3362.0,6117.0,969.0,41.0,13057000.0,12589200.0,11209900.0,107016200.0,142525800.0,88003400.0,75926700.0,25678600.0,1350000.0
CA,San Benito County,6.0,2.0,11.0,185.0,90.0,116.0,268.0,92.0,2.0,91400.0,56900.0,211200.0,4391500.0,1281200.0,737100.0,2347900.0,1079400.0,80300.0
CA,San Bernardino County,464.0,145.0,457.0,7520.0,5858.0,3573.0,8996.0,1187.0,47.0,7761200.0,7451300.0,12833900.0,450479900.0,142006000.0,40546500.0,99623000.0,26213800.0,1191900.0
CA,San Diego County,1934.0,364.0,641.0,6888.0,15486.0,5632.0,14017.0,1797.0,137.0,52212700.0,24290100.0,45682700.0,154062500.0,463502200.0,132700900.0,145163100.0,48034500.0,2906600.0
CA,San Francisco County,406.0,88.0,479.0,1737.0,10927.0,2289.0,7137.0,557.0,22.0,16573700.0,12702700.0,31483400.0,28093200.0,213549600.0,135839300.0,51312000.0,23412900.0,2682700.0
CA,San Joaquin County,89.0,77.0,90.0,1999.0,2053.0,1037.0,2615.0,408.0,10.0,3071900.0,3259800.0,2960200.0,138841000.0,35682500.0,13000100.0,32615300.0,9891500.0,701800.0
CA,San Luis Obispo County,41.0,29.0,219.0,538.0,484.0,913.0,1809.0,256.0,7.0,935000.0,1516600.0,7833700.0,7844000.0,16618700.0,6655300.0,15537600.0,5466900.0,85500.0
CA,San Mateo County,496.0,97.0,197.0,2204.0,5105.0,1801.0,3399.0,461.0,29.0,23619200.0,5736200.0,13345200.0,41078300.0,92177400.0,63439500.0,31652600.0,11760000.0,664400.0
CA,Santa Barbara County,180.0,61.0,239.0,1094.0,1082.0,1475.0,2237.0,348.0,16.0,4130600.0,3549400.0,7193200.0,13139600.0,26070400.0,12807600.0,24998300.0,5947900.0,401100.0
CA,Santa Clara County,2399.0,184.0,321.0,3670.0,8545.0,4667.0,6635.0,1212.0,56.0,105725900.0,16384900.0,21098400.0,93354400.0,248392000.0,180342900.0,82104900.0,34152700.0,3069300.0
CA,Santa Cruz County,98.0,39.0,100.0,543.0,621.0,889.0,1561.0,208.0,14.0,2748800.0,1168100.0,3100000.0,8800600.0,12281200.0,7429600.0,11668400.0,4263600.0,252100.0
CA,Shasta County,17.0,21.0,54.0,316.0,271.0,431.0,816.0,116.0,4.0,178900.0,775100.0,1557700.0,4824200.0,7158800.0,3851500.0,11110900.0,1889300.0,79900.0
CA,Sierra County,0.0,0.0,11.0,0.0,2.0,4.0,26.0,9.0,0.0,0.0,0.0,63500.0,0.0,45900.0,8900.0,90300.0,46700.0,0.0
CA,Siskiyou County,3.0,3.0,40.0,27.0,51.0,62.0,203.0,40.0,4.0,25700.0,91900.0,613900.0,660800.0,1056000.0,339100.0,1335800.0,368200.0,56600.0
CA,Solano County,112.0,46.0,69.0,953.0,807.0,775.0,1922.0,176.0,11.0,2399400.0,3692200.0,2364100.0,46161500.0,30825400.0,11066200.0,22453800.0,4705700.0,2758900.0
CA,Sonoma County,307.0,145.0,191.0,1420.0,2273.0,1801.0,2762.0,716.0,45.0,6660400.0,4368600.0,4655400.0,28275500.0,45522700.0,17024500.0,25012800.0,9314700.0,1593100.0
CA,Stanislaus County,43.0,64.0,61.0,1600.0,1178.0,1021.0,2440.0,284.0,8.0,1447100.0,3105400.0,2148100.0,70696300.0,20362300.0,8859600.0,27518300.0,6352700.0,79900.0
CA,Sutter County,15.0,10.0,11.0,223.0,127.0,210.0,381.0,41.0,0.0,136200.0,285200.0,311400.0,5148500.0,3905700.0,1398200.0,4760200.0,1182200.0,0.0
CA,Tehama County,0.0,7.0,20.0,50.0,73.0,51.0,210.0,39.0,4.0,0.0,121300.0,327600.0,2006300.0,2004500.0,337400.0,2004700.0,608500.0,35600.0
CA,Trinity County,0.0,0.0,7.0,6.0,15.0,6.0,32.0,17.0,0.0,0.0,0.0,56900.0,80100.0,90500.0,25300.0,288100.0,60600.0,0.0
CA,Tulare County,62.0,38.0,67.0,1225.0,449.0,1210.0,2209.0,249.0,16.0,390000.0,2008400.0,1886700.0,40557500.0,15140600.0,7044100.0,21657100.0,6871900.0,159400.0
CA,Tuolumne County,5.0,6.0,26.0,44.0,42.0,69.0,194.0,35.0,0.0,54900.0,184800.0,341000.0,649000.0,1315000.0,469500.0,2404700.0,610300.0,0.0
CA,Ventura County,166.0,94.0,121.0,2746.0,1992.0,1633.0,3445.0,470.0,32.0,5770800.0,5728000.0,5149600.0,66783500.0,53346400.0,23257000.0,42371000.0,9357600.0,391200.0
CA,Yolo County,77.0,13.0,63.0,812.0,527.0,443.0,750.0,145.0,7.0,2211400.0,741900.0,1577900.0,38604000.0,24294700.0,5922500.0,9016500.0,3202700.0,267700.0
CA,Yuba County,4.0,3.0,8.0,97.0,113.0,64.0,294.0,50.0,1.0,59000.0,37300.0,211800.0,3091600.0,4065300.0,891400.0,3501700.0,447300.0,2800.0
CO,Adams County,170.0,42.0,71.0,1822.0,611.0,550.0,1800.0,316.0,16.0,4675800.0,4932500.0,6367700.0,86591100.0,40979500.0,11125400.0,25193900.0,7548800.0,739200.0
CO,Alamosa County,2.0,0.0,6.0,22.0,19.0,33.0,92.0,13.0,0.0,18800.0,0.0,84100.0,256000.0,400000.0,145800.0,1101000.0,100900.0,0.0
CO,Arapahoe County,434.0,65.0,98.0,926.0,786.0,1192.0,2414.0,330.0,18.0,11816400.0,5420300.0,6780400.0,20200200.0,65731000.0,47671200.0,39137400.0,10433700.0,1097300.0
CO,Archuleta County,1.0,0.0,8.0,9.0,7.0,16.0,63.0,9.0,1.0,8800.0,0.0,213800.0,53700.0,119300.0,117100.0,455800.0,100100.0,19100.0
CO,Baca County,0.0,0.0,1.0,0.0,0.0,2.0,11.0,5.0,0.0,0.0,0.0,15500.0,0.0,0.0,10600.0,95200.0,8900.0,0.0
CO,Bent County,0.0,0.0,1.0,2.0,2.0,2.0,11.0,5.0,0.0,0.0,0.0,20000.0,820800.0,37700.0,17600.0,66100.0,246600.0,0.0
CO,Boulder County,339.0,48.0,67.0,604.0,717.0,1077.0,1393.0,160.0,20.0,13507300.0,3975500.0,3316000.0,15241100.0,32046200.0,20979000.0,17982700.0,3633000.0,252800.0
CO,Broomfield County,40.0,8.0,10.0,126.0,56.0,153.0,271.0,37.0,3.0,1322200.0,646100.0,1141900.0,4191500.0,10175100.0,8631100.0,5687200.0,1378000.0,19700.0
CO,Chaffee County,7.0,0.0,32.0,23.0,8.0,44.0,163.0,29.0,2.0,66400.0,0.0,492100.0,221900.0,243800.0,212700.0,934100.0,198300.0,3700.0
CO,Cheyenne County,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,11900.0,3000.0,0.0,0.0,25900.0,2700.0,0.0
CO,Clear Creek County,1.0,0.0,9.0,8.0,17.0,11.0,96.0,8.0,1.0,29300.0,0.0,171400.0,96000.0,155000.0,103200.0,481700.0,122900.0,8100.0
CO,Conejos County,0.0,0.0,4.0,1.0,3.0,2.0,15.0,5.0,0.0,0.0,0.0,50100.0,6700.0,61900.0,48000.0,81400.0,13200.0,0.0
CO,Costilla County,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,38000.0,40000.0,0.0,0.0,21400.0,4000.0,0.0
CO,Crowley County,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5300.0,0.0,32300.0,278400.0,0.0
CO,Custer County,0.0,0.0,7.0,4.0,1.0,21.0,41.0,6.0,1.0,0.0,0.0,78100.0,21800.0,2900.0,50800.0,149800.0,22800.0,1400.0
CO,Delta County,2.0,4.0,16.0,51.0,34.0,52.0,152.0,23.0,0.0,23600.0,119100.0,121200.0,944800.0,291700.0,192500.0,1101900.0,131100.0,0.0
CO,Denver County,210.0,86.0,179.0,2857.0,3354.0,2138.0,3793.0,601.0,30.0,3847600.0,10389100.0,22685200.0,88247600.0,163173000.0,83650400.0,35400700.0,30912400.0,5327800.0
CO,Dolores County,0.0,0.0,1.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,4100.0,3500.0,0.0,1800.0,44300.0,3800.0,0.0
CO,Douglas County,97.0,25.0,37.0,281.0,113.0,403.0,1072.0,146.0,16.0,2710300.0,3928600.0,2219700.0,6887700.0,22120600.0,15473500.0,19128900.0,4234200.0,410900.0
CO,Eagle County,15.0,1.0,25.0,46.0,42.0,79.0,176.0,17.0,4.0,184400.0,48400.0,3258700.0,1162100.0,3259000.0,1141200.0,3013700.0,299100.0,205600.0
CO,El Paso County,277.0,81.0,213.0,1675.0,1747.0,1691.0,3539.0,579.0,33.0,7014800.0,6467000.0,11147000.0,29505900.0,70026000.0,29334600.0,42777100.0,17110500.0,1303400.0
CO,Elbert County,0.0,0.0,1.0,18.0,2.0,23.0,56.0,12.0,1.0,0.0,0.0,4000.0,158200.0,50200.0,75400.0,548900.0,125800.0,10000.0
CO,Fremont County,6.0,2.0,17.0,51.0,42.0,65.0,281.0,34.0,3.0,74100.0,90000.0,234900.0,641300.0,815300.0,389900.0,2017700.0,2348800.0,20100.0
CO,Garfield County,11.0,2.0,20.0,92.0,34.0,79.0,215.0,20.0,2.0,106100.0,95200.0,576200.0,860300.0,2033000.0,876200.0,2721900.0,188700.0,35300.0
CO,Gilpin County,1.0,0.0,10.0,3.0,1.0,6.0,23.0,5.0,19.0,4800.0,0.0,1612700.0,17300.0,138800.0,25900.0,124200.0,20700.0,1072700.0
CO,Grand County,4.0,1.0,29.0,25.0,23.0,22.0,107.0,50.0,0.0,23000.0,9100.0,640900.0,183400.0,296600.0,215400.0,955600.0,174500.0,0.0
CO,Gunnison County,2.0,1.0,26.0,13.0,26.0,17.0,84.0,18.0,2.0,11400.0,300.0,716300.0,81000.0,572600.0,52900.0,927800.0,253400.0,17200.0
CO,Hinsdale County,0.0,0.0,4.0,0.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,52100.0,0.0,0.0,2000.0,39300.0,5200.0,0.0
CO,Huerfano County,1.0,0.0,8.0,11.0,9.0,18.0,71.0,14.0,1.0,1500.0,0.0,45200.0,156100.0,42000.0,92600.0,290000.0,230300.0,6600.0
CO,Jackson County,1.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,6400.0,0.0,24500.0,0.0,0.0,0.0,46700.0,7300.0,0.0
CO,Jefferson County,273.0,79.0,84.0,615.0,1014.0,1131.0,2294.0,294.0,17.0,10642100.0,4814600.0,4631700.0,21283100.0,47840800.0,28429200.0,36559600.0,7997400.0,618800.0
CO,Kiowa County,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,12600.0,0.0,0.0,3300.0,10500.0,17200.0,0.0
CO,Kit Carson County,1.0,1.0,6.0,4.0,10.0,2.0,35.0,8.0,0.0,12000.0,13900.0,128000.0,68800.0,159200.0,7000.0,262800.0,255500.0,0.0
CO,La Plata County,5.0,5.0,34.0,40.0,51.0,124.0,202.0,30.0,0.0,125100.0,98300.0,850700.0,405600.0,1990800.0,1628900.0,2210100.0,308000.0,0.0
CO,Lake County,2.0,0.0,11.0,6.0,22.0,8.0,41.0,5.0,0.0,13600.0,0.0,100200.0,38900.0,595200.0,32200.0,227400.0,43500.0,0.0
CO,Larimer County,213.0,40.0,132.0,787.0,579.0,1016.0,1636.0,268.0,12.0,6549100.0,4097500.0,4280900.0,16610000.0,31851200.0,12136200.0,21609000.0,6529300.0,379900.0
CO,Las Animas County,1.0,2.0,9.0,21.0,10.0,9.0,90.0,8.0,3.0,8900.0,45900.0,268600.0,217100.0,252400.0,80700.0,878400.0,76500.0,124000.0
CO,Lincoln County,0.0,3.0,14.0,5.0,3.0,6.0,30.0,6.0,0.0,0.0,42200.0,270700.0,38200.0,37200.0,14300.0,250300.0,14000.0,0.0
CO,Logan County,3.0,4.0,6.0,23.0,47.0,24.0,100.0,9.0,0.0,23700.0,108600.0,173700.0,423700.0,535700.0,157400.0,1088300.0,83200.0,0.0
CO,Mesa County,53.0,12.0,35.0,478.0,130.0,298.0,612.0,85.0,1.0,611500.0,301800.0,1526700.0,6507400.0,3627700.0,3411600.0,8263000.0,1192000.0,15300.0
CO,Mineral County,0.0,0.0,4.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,17600.0,0.0,2200.0,0.0,35100.0,1700.0,0.0
CO,Moffat County,1.0,0.0,12.0,18.0,8.0,15.0,51.0,6.0,0.0,4800.0,0.0,245100.0,112200.0,398700.0,65500.0,694400.0,31300.0,0.0
CO,Montezuma County,4.0,1.0,23.0,52.0,19.0,40.0,126.0,22.0,0.0,16800.0,26700.0,314400.0,432900.0,767600.0,183100.0,1106200.0,320100.0,0.0
CO,Montrose County,15.0,5.0,18.0,57.0,49.0,81.0,191.0,33.0,4.0,313800.0,154300.0,580400.0,661500.0,1070400.0,487200.0,2330900.0,349100.0,217600.0
CO,Morgan County,3.0,4.0,9.0,40.0,21.0,35.0,138.0,17.0,1.0,12800.0,194000.0,269400.0,592400.0,323600.0,158600.0,1148600.0,248700.0,13200.0
CO,Otero County,3.0,3.0,8.0,16.0,16.0,24.0,91.0,8.0,0.0,66200.0,95500.0,145300.0,652100.0,393700.0,121300.0,853300.0,174600.0,0.0
CO,Ouray County,1.0,0.0,13.0,3.0,1.0,6.0,40.0,5.0,1.0,2600.0,0.0,159100.0,48300.0,3400.0,24200.0,207400.0,24900.0,15000.0
CO,Park County,2.0,0.0,9.0,13.0,2.0,17.0,68.0,16.0,0.0,14500.0,0.0,103400.0,83300.0,14000.0,55800.0,283400.0,183600.0,0.0
CO,Phillips County,0.0,0.0,1.0,1.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,16500.0,8000.0,0.0,10900.0,62700.0,5400.0,0.0
CO,Pitkin County,2.0,0.0,17.0,4.0,14.0,57.0,120.0,16.0,1.0,17700.0,0.0,1236100.0,50200.0,703500.0,622600.0,1241300.0,354900.0,69000.0
CO,Prowers County,0.0,2.0,7.0,4.0,16.0,10.0,48.0,6.0,0.0,0.0,36400.0,174200.0,62800.0,275300.0,70300.0,551600.0,19000.0,0.0
CO,Pueblo County,27.0,37.0,40.0,584.0,257.0,458.0,1433.0,169.0,7.0,682400.0,2110300.0,1172000.0,12712200.0,8038900.0,3729700.0,11599000.0,2173400.0,64900.0
CO,Rio Blanco County,3.0,0.0,9.0,6.0,6.0,7.0,29.0,4.0,0.0,53300.0,0.0,100800.0,107300.0,107600.0,32200.0,146900.0,10500.0,0.0
CO,Rio Grande County,1.0,2.0,17.0,11.0,14.0,15.0,72.0,13.0,2.0,3800.0,41600.0,289200.0,187600.0,228800.0,55700.0,379600.0,142200.0,45400.0
CO,Routt County,7.0,0.0,25.0,50.0,16.0,41.0,109.0,21.0,1.0,104300.0,0.0,1129600.0,489200.0,504800.0,426100.0,1067300.0,201800.0,10400.0
